,_id,produto,categoria_do_produto,preço,frete,data_da_compra,vendedor,local_da_compra,avaliação_da_compra,tipo_de_pagamento,quantidade_de_parcelas,latitude,longitude
5704,653970d3a554b8fdc5a0a7da,Jogo de panelas,utilidades domesticas,153.82,8.4735781561,2022-03-27,Felipe Santos,SP,3,cartao_debito,1,-22.19,-48.79
5705,653970d3a554b8fdc5a0a7db,Xadrez de madeira,brinquedos,41.2,0.0,2022-03-27,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
5706,653970d3a554b8fdc5a0a7dc,Violão,instrumentos musicais,580.69,28.5044346164,2022-03-27,Juliana Costa,SP,5,cartao_credito,4,-22.19,-48.79
5707,653970d3a554b8fdc5a0a7dd,Copo térmico,esporte e lazer,32.34,0.0,2023-03-27,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
5708,653970d3a554b8fdc5a0a7de,Guarda roupas,moveis,655.88,35.4547413733,2023-03-27,Bianca Santos,SP,5,cartao_credito,7,-22.19,-48.79
5709,653970d3a554b8fdc5a0a7df,Assistente virtual,eletronicos,393.16,18.5190262824,2023-03-27,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
5710,653970d3a554b8fdc5a0a7e0,Cadeira de escritório,moveis,318.14,17.2287747187,2023-03-27,João Souza,AM,5,cartao_credito,1,-3.47,-65.1
5711,653970d3a554b8fdc5a0a7e1,Kit banquetas,moveis,363.1,16.918421715,2023-03-27,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
5712,653970d3a554b8fdc5a0a7e2,Tablet ABXY,eletronicos,951.75,48.2622633182,2023-03-27,Mariana Ferreira,SC,5,cartao_credito,4,-27.45,-50.95
5713,653970d3a554b8fdc5a0a7e3,Dashboards com Power BI,livros,48.56,0.0,2023-03-27,Thiago Silva,CE,1,cartao_credito,1,-5.2,-39.53
5714,653970d3a554b8fdc5a0a7eb,Secadora de roupas,eletrodomesticos,1718.35,92.0280725346,2021-04-27,Felipe Santos,RJ,3,cartao_credito,5,-22.25,-42.66
5715,653970d3a554b8fdc5a0a7ec,Cubo mágico 8x8,brinquedos,26.26,0.0,2021-04-27,Isabella Pereira,BA,5,cartao_credito,1,-13.29,-41.71
5716,653970d3a554b8fdc5a0a7ed,Assistente virtual,eletronicos,253.68,16.6715131509,2021-04-27,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
5717,653970d3a554b8fdc5a0a7ee,Kit banquetas,moveis,317.7,17.4476737553,2021-04-27,Camila Ribeiro,PE,5,boleto,1,-8.38,-37.86
5718,653970d3a554b8fdc5a0a7ef,Bicicleta,esporte e lazer,987.59,64.2322246342,2021-04-27,Juliana Costa,SP,1,cartao_credito,6,-22.19,-48.79
5719,653970d3a554b8fdc5a0a7f0,Lavadora de roupas,eletrodomesticos,1806.95,96.7409164545,2021-04-27,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
5720,653970d3a554b8fdc5a0a7f1,Iniciando em programação,livros,86.68,5.5038644066,2021-04-27,Rafael Costa,ES,4,cartao_credito,1,-19.19,-40.34
5721,653970d3a554b8fdc5a0a7f2,TV Led UHD 4K,eletronicos,3733.23,199.3143709622,2021-04-27,Larissa Alves,DF,3,cartao_credito,10,-15.83,-47.86
5722,653970d3a554b8fdc5a0a7f3,Celular Plus X42,eletronicos,2294.75,122.7196384907,2021-04-27,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
5723,653970d3a554b8fdc5a0a7f4,Dinossauro Rex,brinquedos,18.55,4.1515480169,2021-04-27,Thiago Silva,RJ,4,boleto,1,-22.25,-42.66
5724,653970d3a554b8fdc5a0a7f5,Jogo de copos,utilidades domesticas,58.11,6.2579990044,2022-04-27,Bianca Santos,RS,4,cartao_credito,6,-30.17,-53.5
5725,653970d3a554b8fdc5a0a7f6,Cama box,moveis,739.02,40.749707076,2022-04-27,Larissa Alves,RS,4,boleto,1,-30.17,-53.5
5726,653970d3a554b8fdc5a0a7f7,Copo térmico,esporte e lazer,72.59,4.5522112705,2022-04-27,João Souza,SP,5,cartao_credito,3,-22.19,-48.79
5727,653970d3a554b8fdc5a0a7f8,Sofá retrátil,moveis,904.2,48.4290557101,2022-04-27,Juliana Costa,BA,1,cartao_credito,2,-13.29,-41.71
5728,653970d3a554b8fdc5a0a7f9,Headset,eletronicos,191.31,7.7711210287,2022-04-27,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
5729,653970d3a554b8fdc5a0a7fa,Guarda roupas,moveis,603.99,29.7450895206,2022-04-27,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
5730,653970d3a554b8fdc5a0a7fb,Bola de basquete,esporte e lazer,63.01,0.0,2022-04-27,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
5731,653970d3a554b8fdc5a0a803,Panela de pressão,utilidades domesticas,90.81,5.1184852156,2021-05-27,Isabella Pereira,PE,5,cartao_credito,1,-8.38,-37.86
5732,653970d3a554b8fdc5a0a804,Corda de pular,esporte e lazer,34.05,0.0,2021-05-27,João Souza,SP,5,boleto,1,-22.19,-48.79
5733,653970d3a554b8fdc5a0a805,Micro-ondas,eletrodomesticos,899.01,48.4006824401,2021-05-27,João Souza,RS,4,cartao_credito,1,-30.17,-53.5
5734,653970d3a554b8fdc5a0a806,Micro-ondas,eletrodomesticos,965.79,49.0098510802,2021-05-27,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
5735,653970d3a554b8fdc5a0a807,Geladeira,eletrodomesticos,2431.18,130.3414362041,2021-05-27,Larissa Alves,BA,5,cartao_credito,1,-13.29,-41.71
5736,653970d3a554b8fdc5a0a808,Fogão,eletrodomesticos,1252.68,66.9845673416,2021-05-27,Camila Ribeiro,RJ,5,cartao_credito,2,-22.25,-42.66
5737,653970d3a554b8fdc5a0a809,Smartwatch,eletronicos,187.92,13.1699909835,2021-05-27,Bianca Santos,GO,4,cartao_credito,3,-15.98,-49.86
5738,653970d3a554b8fdc5a0a80a,Smartwatch,eletronicos,244.21,10.5878868841,2021-05-27,Mariana Ferreira,RJ,5,cartao_credito,2,-22.25,-42.66
5739,653970d3a554b8fdc5a0a80b,Faqueiro,utilidades domesticas,48.18,3.0965445802,2021-05-27,Larissa Alves,RS,3,cartao_credito,4,-30.17,-53.5
5740,653970d3a554b8fdc5a0a80c,Violão,instrumentos musicais,392.85,28.4736609344,2021-05-27,Mariana Ferreira,RJ,1,cartao_credito,3,-22.25,-42.66
5741,653970d3a554b8fdc5a0a80d,Faqueiro,utilidades domesticas,77.1,4.3884689608,2021-05-27,Camila Ribeiro,MG,4,cartao_credito,2,-18.1,-44.38
5742,653970d3a554b8fdc5a0a80e,Cubo mágico 8x8,brinquedos,24.01,2.1668754432,2022-05-27,Isabella Pereira,TO,3,cartao_credito,10,-9.46,-48.26
5743,653970d3a554b8fdc5a0a80f,Cadeira de escritório,moveis,643.88,34.5677988578,2022-05-27,Thiago Silva,RS,1,cupom,1,-30.17,-53.5
5744,653970d3a554b8fdc5a0a810,Dashboards com Power BI,livros,38.12,0.0,2022-05-27,Lucas Oliveira,SP,4,cupom,1,-22.19,-48.79
5745,653970d3a554b8fdc5a0a811,Jogo de panelas,utilidades domesticas,168.59,6.5613493796,2022-05-27,Isabella Pereira,SP,1,cartao_credito,2,-22.19,-48.79
5746,653970d3a554b8fdc5a0a812,Cômoda,moveis,361.34,16.8247070098,2022-05-27,Larissa Alves,SP,1,cartao_credito,3,-22.19,-48.79
5747,653970d3a554b8fdc5a0a818,Guitarra,instrumentos musicais,1061.09,57.3882654879,2021-06-27,Bianca Santos,MG,5,cartao_credito,8,-18.1,-44.38
5748,653970d3a554b8fdc5a0a819,TV Led UHD 4K,eletronicos,2295.13,123.0971829974,2021-06-27,Bianca Santos,MG,4,cartao_credito,5,-18.1,-44.38
5749,653970d3a554b8fdc5a0a81a,Panela de pressão,utilidades domesticas,88.67,2.3058498112,2021-06-27,Thiago Silva,SP,3,cartao_credito,5,-22.19,-48.79
5750,653970d3a554b8fdc5a0a81b,Cama box,moveis,832.88,47.5121706835,2021-06-27,Camila Ribeiro,SP,3,boleto,1,-22.19,-48.79
5751,653970d3a554b8fdc5a0a81c,Cadeira de escritório,moveis,452.16,21.6605987866,2021-06-27,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
5752,653970d3a554b8fdc5a0a81d,Lavadora de roupas,eletrodomesticos,2038.68,106.1380158939,2021-06-27,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
5753,653970d3a554b8fdc5a0a81e,Cômoda,moveis,437.82,24.7117132072,2021-06-27,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
5754,653970d3a554b8fdc5a0a81f,Headset,eletronicos,192.87,14.749785981,2021-06-27,Felipe Santos,PR,4,cupom,1,-24.89,-51.55
5755,653970d3a554b8fdc5a0a820,Bateria,instrumentos musicais,892.28,48.9103410081,2021-06-27,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
5756,653970d3a554b8fdc5a0a821,Bola de vôlei,esporte e lazer,53.37,0.0,2021-06-27,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
5757,653970d3a554b8fdc5a0a822,Jogo de copos,utilidades domesticas,48.05,2.8416438549,2021-06-27,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
5758,653970d3a554b8fdc5a0a823,Jogo de tabuleiro,brinquedos,215.22,11.7429434401,2022-06-27,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
5759,653970d3a554b8fdc5a0a824,Modelagem preditiva,livros,73.05,1.4741318025,2022-06-27,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
5760,653970d3a554b8fdc5a0a825,Dinossauro Rex,brinquedos,26.34,0.0,2022-06-27,Beatriz Moraes,PA,5,boleto,1,-3.79,-52.48
5761,653970d3a554b8fdc5a0a826,Bola de basquete,esporte e lazer,81.66,1.9325884001,2022-06-27,Thiago Silva,PR,1,cartao_credito,5,-24.89,-51.55
5762,653970d3a554b8fdc5a0a827,Blocos de montar,brinquedos,57.69,0.0,2022-06-27,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
5763,653970d3a554b8fdc5a0a828,Boneca bebê,brinquedos,72.27,10.3937852656,2022-06-27,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
5764,653970d3a554b8fdc5a0a829,Pandeiro,instrumentos musicais,93.84,2.5811367578,2022-06-27,João Souza,RS,5,cartao_credito,8,-30.17,-53.5
5765,653970d3a554b8fdc5a0a82a,Cadeira de escritório,moveis,596.43,32.0412291065,2022-06-27,Mariana Ferreira,CE,4,cartao_credito,1,-5.2,-39.53
5766,653970d3a554b8fdc5a0a833,TV Led UHD 4K,eletronicos,3511.34,184.5527305382,2021-07-27,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
5767,653970d3a554b8fdc5a0a834,Cômoda,moveis,384.97,20.7816202636,2021-07-27,Isabella Pereira,SP,4,cartao_credito,6,-22.19,-48.79
5768,653970d3a554b8fdc5a0a835,Smart TV,eletronicos,2119.81,110.4579443221,2021-07-27,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
5769,653970d3a554b8fdc5a0a836,Mesa de centro,moveis,269.81,11.951009869,2021-07-27,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
5770,653970d3a554b8fdc5a0a837,Mesa de centro,moveis,179.47,10.0825025713,2021-07-27,Isabella Pereira,PR,4,boleto,1,-24.89,-51.55
5771,653970d3a554b8fdc5a0a838,Violão,instrumentos musicais,312.09,14.2022926737,2021-07-27,Mariana Ferreira,CE,5,cartao_credito,3,-5.2,-39.53
5772,653970d3a554b8fdc5a0a839,Mochila,esporte e lazer,137.85,4.9245368579,2022-07-27,Beatriz Moraes,RJ,5,cartao_credito,6,-22.25,-42.66
5773,653970d3a554b8fdc5a0a83a,Guarda roupas,moveis,685.39,34.0793946366,2022-07-27,Larissa Alves,RJ,1,cartao_credito,5,-22.25,-42.66
5774,653970d3a554b8fdc5a0a83b,Bateria,instrumentos musicais,976.53,52.6842968541,2022-07-27,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
5775,653970d3a554b8fdc5a0a83c,Copo térmico,esporte e lazer,75.25,1.591275184,2022-07-27,Juliana Costa,DF,5,boleto,1,-15.83,-47.86
5776,653970d3a554b8fdc5a0a83d,Kit banquetas,moveis,334.1,18.3209244175,2022-07-27,Rafael Costa,MG,5,cartao_credito,5,-18.1,-44.38
5777,653970d3a554b8fdc5a0a83e,Jogo de tabuleiro,brinquedos,155.2,9.916727448,2022-07-27,Thiago Silva,MG,4,cupom,1,-18.1,-44.38
5778,653970d3a554b8fdc5a0a83f,Copo térmico,esporte e lazer,68.03,1.2068319047,2022-07-27,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
5779,653970d3a554b8fdc5a0a840,Bola de basquete,esporte e lazer,80.53,4.571106142,2022-07-27,Bruno Rodrigues,SP,1,boleto,1,-22.19,-48.79
5780,653970d3a554b8fdc5a0a841,Carrinho controle remoto,brinquedos,79.49,1.8170424284,2022-07-27,Rafael Costa,SP,4,boleto,1,-22.19,-48.79
5781,653970d3a554b8fdc5a0a842,Lavadora de roupas,eletrodomesticos,1667.22,86.3588883956,2022-07-27,Beatriz Moraes,SP,5,cupom,1,-22.19,-48.79
5782,653970d3a554b8fdc5a0a849,Mochila,esporte e lazer,129.47,4.4783270684,2021-08-27,Camila Ribeiro,GO,1,cartao_credito,1,-15.98,-49.86
5783,653970d3a554b8fdc5a0a84a,Smartwatch,eletronicos,207.51,8.6337222925,2021-08-27,Mariana Ferreira,SP,3,cartao_credito,1,-22.19,-48.79
5784,653970d3a554b8fdc5a0a84b,Bicicleta,esporte e lazer,863.14,46.8480235014,2021-08-27,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
5785,653970d3a554b8fdc5a0a84c,Bola de vôlei,esporte e lazer,72.05,7.0002620673,2021-08-27,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
5786,653970d3a554b8fdc5a0a84d,Poltrona,moveis,277.82,16.4458735575,2021-08-27,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
5787,653970d3a554b8fdc5a0a84e,Kit banquetas,moveis,394.1,21.8730545631,2021-08-27,Pedro Gomes,RJ,1,boleto,1,-22.25,-42.66
5788,653970d3a554b8fdc5a0a84f,Jogo de panelas,utilidades domesticas,185.46,10.1583129702,2021-08-27,Isabella Pereira,RS,5,cartao_credito,4,-30.17,-53.5
5789,653970d3a554b8fdc5a0a850,Ciência de dados com python,livros,82.73,1.9895626811,2021-08-27,Bianca Santos,SP,5,cartao_debito,1,-22.19,-48.79
5790,653970d3a554b8fdc5a0a851,Guarda roupas,moveis,608.04,32.9074052953,2021-08-27,Lucas Oliveira,SP,5,cartao_credito,10,-22.19,-48.79
5791,653970d3a554b8fdc5a0a852,Secadora de roupas,eletrodomesticos,1325.53,68.164923837,2021-08-27,Camila Ribeiro,SP,4,cartao_credito,4,-22.19,-48.79
5792,653970d3a554b8fdc5a0a853,Impressora,eletronicos,445.57,24.0083879543,2021-08-27,Mariana Ferreira,BA,2,cartao_credito,5,-13.29,-41.71
5793,653970d3a554b8fdc5a0a854,Mesa de jantar,moveis,411.31,22.1841460222,2021-08-27,Juliana Costa,PR,1,cartao_credito,4,-24.89,-51.55
5794,653970d3a554b8fdc5a0a855,Dashboards com Power BI,livros,54.86,0.0,2021-08-27,Bruno Rodrigues,PR,4,boleto,1,-24.89,-51.55
5795,653970d3a554b8fdc5a0a856,Mesa de centro,moveis,154.98,8.7784837471,2022-08-27,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
5796,653970d3a554b8fdc5a0a857,Cama box,moveis,452.57,24.3811168955,2022-08-27,Felipe Santos,RJ,5,cartao_credito,8,-22.25,-42.66
5797,653970d3a554b8fdc5a0a858,Poltrona,moveis,327.12,23.6600912776,2022-08-27,Pedro Gomes,DF,5,cartao_credito,2,-15.83,-47.86
5798,653970d3a554b8fdc5a0a859,Headset,eletronicos,176.32,6.9729486246,2022-08-27,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
5799,653970d3a554b8fdc5a0a85a,Dashboards com Power BI,livros,55.86,0.0,2022-08-27,Isabella Pereira,MA,1,cartao_credito,1,-5.42,-45.44
5800,653970d3a554b8fdc5a0a85b,Cômoda,moveis,377.0,20.362892644,2022-08-27,João Souza,SP,3,cartao_credito,2,-22.19,-48.79
5801,653970d3a554b8fdc5a0a85c,Faqueiro,utilidades domesticas,78.08,1.7419641702,2022-08-27,Camila Ribeiro,PR,5,cartao_credito,1,-24.89,-51.55
5802,653970d3a554b8fdc5a0a85d,Cadeira de escritório,moveis,491.5,32.4128317562,2022-08-27,Camila Ribeiro,RS,4,boleto,1,-30.17,-53.5
5803,653970d3a554b8fdc5a0a85e,Carrinho controle remoto,brinquedos,107.76,7.137011161,2022-08-27,Mariana Ferreira,ES,5,cartao_credito,2,-19.19,-40.34
5804,653970d3a554b8fdc5a0a85f,Bicicleta,esporte e lazer,873.62,44.1020758648,2022-08-27,Larissa Alves,BA,1,cartao_credito,2,-13.29,-41.71
5805,653970d3a554b8fdc5a0a86b,Cama box,moveis,417.83,19.8326295651,2021-09-27,João Souza,MT,5,cartao_credito,2,-12.64,-55.42
5806,653970d3a554b8fdc5a0a86c,Copo térmico,esporte e lazer,75.16,10.3816582536,2021-09-27,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
5807,653970d3a554b8fdc5a0a86d,Fone de ouvido,eletronicos,118.66,3.9027270892,2021-09-27,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
5808,653970d3a554b8fdc5a0a86e,Dashboards com Power BI,livros,48.83,3.1311551248,2021-09-27,Camila Ribeiro,SP,1,cartao_credito,6,-22.19,-48.79
5809,653970d3a554b8fdc5a0a86f,TV Led UHD 4K,eletronicos,2229.02,116.2730482744,2021-09-27,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
5810,653970d3a554b8fdc5a0a870,Cama king,moveis,583.21,42.7002061725,2021-09-27,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
5811,653970d3a554b8fdc5a0a871,Lavadora de roupas,eletrodomesticos,1678.73,92.5511385252,2021-09-27,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
5812,653970d3a554b8fdc5a0a872,Blocos de montar,brinquedos,53.67,0.0,2021-09-27,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
5813,653970d3a554b8fdc5a0a873,Impressora,eletronicos,470.32,22.627564154,2021-09-27,Isabella Pereira,SP,1,boleto,1,-22.19,-48.79
5814,653970d3a554b8fdc5a0a874,Faqueiro,utilidades domesticas,46.16,2.7410070408,2021-09-27,Lucas Oliveira,SP,4,cartao_credito,5,-22.19,-48.79
5815,653970d3a554b8fdc5a0a875,Pandeiro,instrumentos musicais,42.86,0.0,2021-09-27,Thiago Silva,GO,5,cartao_credito,1,-15.98,-49.86
5816,653970d3a554b8fdc5a0a876,Geladeira,eletrodomesticos,3265.44,174.157982147,2021-09-27,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
5817,653970d3a554b8fdc5a0a877,Micro-ondas,eletrodomesticos,1063.85,57.1779165349,2022-09-27,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
5818,653970d3a554b8fdc5a0a878,Bicicleta,esporte e lazer,415.16,22.3947978433,2022-09-27,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
5819,653970d3a554b8fdc5a0a879,Assistente virtual,eletronicos,348.57,19.9594192073,2022-09-27,Bianca Santos,RJ,1,cartao_credito,1,-22.25,-42.66
5820,653970d3a554b8fdc5a0a87a,Panela de pressão,utilidades domesticas,104.39,6.0895579779,2022-09-27,Mariana Ferreira,PR,5,cartao_credito,10,-24.89,-51.55
5821,653970d3a554b8fdc5a0a880,Fone de ouvido,eletronicos,56.09,3.2697496674,2021-10-27,Mariana Ferreira,AL,5,cartao_credito,10,-9.62,-36.82
5822,653970d3a554b8fdc5a0a881,Modelagem preditiva,livros,70.14,4.0235208028,2021-10-27,Juliana Costa,RJ,5,cartao_credito,4,-22.25,-42.66
5823,653970d3a554b8fdc5a0a882,Pandeiro,instrumentos musicais,58.01,3.6199625076,2021-10-27,Larissa Alves,MG,5,cartao_credito,3,-18.1,-44.38
5824,653970d3a554b8fdc5a0a883,Cubo mágico 8x8,brinquedos,17.35,0.0,2021-10-27,Bruno Rodrigues,PR,3,cartao_credito,2,-24.89,-51.55
5825,653970d3a554b8fdc5a0a884,Guitarra,instrumentos musicais,1234.38,66.0101473954,2021-10-27,Thiago Silva,SC,3,cartao_credito,10,-27.45,-50.95
5826,653970d3a554b8fdc5a0a885,Celular Plus X42,eletronicos,2236.47,119.6164038205,2021-10-27,Juliana Costa,SP,1,cartao_debito,1,-22.19,-48.79
5827,653970d3a554b8fdc5a0a886,Bateria,instrumentos musicais,848.58,42.7687711952,2021-10-27,Thiago Silva,SP,5,cartao_credito,4,-22.19,-48.79
5828,653970d3a554b8fdc5a0a887,Copo térmico,esporte e lazer,30.17,0.0,2021-10-27,Bruno Rodrigues,SP,3,cupom,1,-22.19,-48.79
5829,653970d3a554b8fdc5a0a888,Headset,eletronicos,69.38,4.3812884275,2022-10-27,Beatriz Moraes,SC,5,boleto,1,-27.45,-50.95
5830,653970d3a554b8fdc5a0a889,Tablet ABXY,eletronicos,1538.12,82.4313672392,2022-10-27,Felipe Santos,RJ,4,cartao_credito,4,-22.25,-42.66
5831,653970d3a554b8fdc5a0a88a,Bola de basquete,esporte e lazer,56.18,9.2333513745,2022-10-27,Lucas Oliveira,DF,5,cartao_credito,2,-15.83,-47.86
5832,653970d3a554b8fdc5a0a88b,Modelagem preditiva,livros,81.35,1.9160818327,2022-10-27,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
5833,653970d3a554b8fdc5a0a88c,Guitarra,instrumentos musicais,890.74,53.8088396597,2022-10-27,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
5834,653970d3a554b8fdc5a0a88d,Celular ABXY,eletronicos,1650.83,85.4861702033,2022-10-27,Felipe Santos,PR,3,cupom,1,-24.89,-51.55
5835,653970d3a554b8fdc5a0a88e,Assistente virtual,eletronicos,161.42,6.1795684499,2022-10-27,João Souza,SP,1,cartao_credito,3,-22.19,-48.79
5836,653970d3a554b8fdc5a0a88f,Pandeiro,instrumentos musicais,53.05,0.0,2022-10-27,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
5837,653970d3a554b8fdc5a0a890,Iniciando em programação,livros,52.05,5.9353222354,2022-10-27,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
5838,653970d3a554b8fdc5a0a89a,Cubo mágico 8x8,brinquedos,14.83,0.0,2021-11-27,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
5839,653970d3a554b8fdc5a0a89b,Smartwatch,eletronicos,214.73,9.0181655719,2021-11-27,Bruno Rodrigues,SP,1,cartao_credito,5,-22.19,-48.79
5840,653970d3a554b8fdc5a0a89c,TV Led UHD 4K,eletronicos,2935.86,153.9101518143,2021-11-27,Beatriz Moraes,ES,4,cartao_credito,1,-19.19,-40.34
5841,653970d3a554b8fdc5a0a89d,Blocos de montar,brinquedos,44.69,0.0,2021-11-27,João Souza,ES,1,cartao_credito,1,-19.19,-40.34
5842,653970d3a554b8fdc5a0a89e,Jogo de copos,utilidades domesticas,32.6,0.0,2021-11-27,Pedro Gomes,RS,5,cartao_credito,1,-30.17,-53.5
5843,653970d3a554b8fdc5a0a89f,Boneca bebê,brinquedos,60.04,0.0,2022-11-27,Rafael Costa,SP,1,cartao_credito,5,-22.19,-48.79
5844,653970d3a554b8fdc5a0a8a0,Smart TV,eletronicos,2211.99,118.4688250917,2022-11-27,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
5845,653970d3a554b8fdc5a0a8a1,Pandeiro,instrumentos musicais,125.87,4.2866378986,2022-11-27,Isabella Pereira,SP,5,cartao_credito,4,-22.19,-48.79
5846,653970d3a554b8fdc5a0a8a2,Secadora de roupas,eletrodomesticos,1837.72,98.3841659215,2022-11-27,Isabella Pereira,PR,5,cartao_debito,1,-24.89,-51.55
5847,653970d3a554b8fdc5a0a8ae,Secadora de roupas,eletrodomesticos,1411.05,79.6142062038,2021-12-27,Bianca Santos,MG,2,cupom,1,-18.1,-44.38
5848,653970d3a554b8fdc5a0a8af,Lava louças,eletrodomesticos,1577.12,93.0712817513,2021-12-27,Rafael Costa,MG,5,cartao_credito,2,-18.1,-44.38
5849,653970d3a554b8fdc5a0a8b0,Mochila,esporte e lazer,118.31,7.1880667507,2021-12-27,Bruno Rodrigues,RN,5,cartao_credito,4,-5.81,-36.59
5850,653970d3a554b8fdc5a0a8b1,Lavadora de roupas,eletrodomesticos,1634.05,87.2913725267,2021-12-27,Thiago Silva,PR,4,cartao_credito,5,-24.89,-51.55
5851,653970d3a554b8fdc5a0a8b2,Copo térmico,esporte e lazer,36.39,2.2207839329,2021-12-27,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
5852,653970d3a554b8fdc5a0a8b3,Lava louças,eletrodomesticos,1414.54,72.904438559,2021-12-27,Felipe Santos,RS,5,cartao_credito,5,-30.17,-53.5
5853,653970d3a554b8fdc5a0a8b4,Celular ABXY,eletronicos,1486.72,76.7478064124,2021-12-27,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
5854,653970d3a554b8fdc5a0a8b5,Pandeiro,instrumentos musicais,121.34,6.9920944854,2021-12-27,Juliana Costa,RJ,5,cartao_credito,4,-22.25,-42.66
5855,653970d3a554b8fdc5a0a8b6,Smartwatch,eletronicos,290.65,16.0073426326,2021-12-27,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
5856,653970d3a554b8fdc5a0a8b7,Copo térmico,esporte e lazer,45.16,0.0,2021-12-27,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
5857,653970d3a554b8fdc5a0a8b8,Lava louças,eletrodomesticos,1344.01,71.8532659876,2021-12-27,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
5858,653970d3a554b8fdc5a0a8b9,Corda de pular,esporte e lazer,16.55,1.1643636196,2021-12-27,Beatriz Moraes,RO,5,boleto,1,-10.83,-63.34
5859,653970d3a554b8fdc5a0a8ba,Modelagem preditiva,livros,83.1,7.5886413244,2021-12-27,Larissa Alves,SP,4,cupom,1,-22.19,-48.79
5860,653970d3a554b8fdc5a0a8bb,Boneca bebê,brinquedos,73.88,7.0977040619,2021-12-27,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
5861,653970d3a554b8fdc5a0a8bc,Mochila,esporte e lazer,132.06,7.9716455424,2022-12-27,Isabella Pereira,GO,4,boleto,1,-15.98,-49.86
5862,653970d3a554b8fdc5a0a8bd,Jogo de tabuleiro,brinquedos,220.86,19.5621401816,2022-12-27,Bruno Rodrigues,ES,4,cartao_credito,3,-19.19,-40.34
5863,653970d3a554b8fdc5a0a8be,Cômoda,moveis,332.84,18.253833208,2022-12-27,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
5864,653970d3a554b8fdc5a0a8bf,TV Led UHD 4K,eletronicos,2196.8,114.5574302051,2022-12-27,Beatriz Moraes,MG,4,cartao_credito,10,-18.1,-44.38
5865,653970d3a554b8fdc5a0a8c0,Panela de pressão,utilidades domesticas,121.12,9.6130919449,2022-12-27,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
5866,653970d3a554b8fdc5a0a8c1,Dinossauro Rex,brinquedos,22.58,0.0,2022-12-27,Bianca Santos,SP,2,cartao_credito,1,-22.19,-48.79
